applicant_id,age,employment_type,tier_city,cibil_score,monthly_income,existing_obligations
APP-009096,26,Self-Employed,Tier 1,754,63482,9997
APP-009097,52,Salaried,Tier 2,749,82129,22197
APP-009098,25,Salaried,Tier 2,728,75357,28752
APP-009099,50,Self-Employed,Tier 1,680,84476,19916
APP-009100,35,Salaried,Tier 2,737,49412,14338
APP-009101,28,Salaried,Tier 3,673,84500,15895
APP-009102,46,Self-Employed,Tier 1,781,283160,97271
APP-009103,32,Salaried,Tier 2,722,148090,41698
APP-009104,50,Self-Employed,Tier 2,753,47383,10165
APP-009105,42,Salaried,Tier 2,717,43064,11316
APP-009106,52,Salaried,Tier 1,679,225344,69502
APP-009107,35,Salaried,Tier 2,725,80849,13263
APP-009108,26,Self-Employed,Tier 1,827,101639,20575
APP-009109,46,Salaried,Tier 3,790,63789,11172
APP-009110,28,Self-Employed,Tier 2,683,32058,12440
APP-009111,34,Self-Employed,Tier 2,782,99160,11194
APP-009112,49,Salaried,Tier 2,692,120562,14097
APP-009113,44,Salaried,Tier 2,723,129319,26732
APP-009114,36,Salaried,Tier 2,739,105125,27480
APP-009115,54,Salaried,Tier 2,736,51011,10134
APP-009116,42,Salaried,Tier 2,742,93626,33431
APP-009117,39,Salaried,Tier 1,836,71905,10844
APP-009118,36,Self-Employed,Tier 1,619,103767,21727
APP-009119,25,Self-Employed,Tier 2,768,91732,22601
APP-009120,30,Self-Employed,Tier 3,634,65882,10583
APP-009121,35,Self-Employed,Tier 1,756,96307,18012
APP-009122,25,Salaried,Tier 1,755,113787,43719
APP-009123,30,Self-Employed,Tier 1,682,168829,43231
APP-009124,32,Self-Employed,Tier 3,643,109875,39653
APP-009125,30,Salaried,Tier 3,747,206695,37372
APP-009126,44,Self-Employed,Tier 2,657,94297,26753
APP-009127,36,Salaried,Tier 3,704,107737,35442
APP-009128,42,Salaried,Tier 2,720,37503,8493
APP-009129,29,Self-Employed,Tier 3,808,41618,11961
APP-009130,29,Self-Employed,Tier 1,726,84787,30435
APP-009131,32,Salaried,Tier 1,796,95065,13521
APP-009132,43,Self-Employed,Tier 2,692,30617,6320
APP-009133,26,Salaried,Tier 2,746,26097,9060
APP-009134,38,Salaried,Tier 2,674,53727,9094
APP-009135,41,Self-Employed,Tier 2,736,53388,14245
APP-009136,42,Salaried,Tier 2,724,98611,22819
APP-009137,42,Self-Employed,Tier 1,711,102828,30793
APP-009138,41,Salaried,Tier 1,656,33681,10117
APP-009139,32,Salaried,Tier 3,771,32653,8932
APP-009140,48,Salaried,Tier 3,725,33091,12708
APP-009141,34,Salaried,Tier 3,731,64165,9791
APP-009142,28,Salaried,Tier 2,750,61486,21552
APP-009143,43,Self-Employed,Tier 2,686,80004,19747
APP-009144,53,Salaried,Tier 2,711,33262,9930
APP-009145,41,Self-Employed,Tier 1,733,24582,4476
APP-009146,48,Salaried,Tier 1,647,145671,18701
APP-009147,37,Salaried,Tier 1,721,176629,58872
APP-009148,32,Salaried,Tier 3,746,149344,26213
APP-009149,28,Salaried,Tier 1,726,52130,11316
APP-009150,29,Salaried,Tier 3,666,59762,6828
APP-009151,44,Salaried,Tier 2,770,21779,6426
APP-009152,45,Salaried,Tier 2,690,47618,14582
APP-009153,39,Salaried,Tier 1,737,61611,22826
APP-009154,51,Salaried,Tier 1,746,44555,16365
APP-009155,44,Salaried,Tier 3,740,130695,40716
APP-009156,33,Salaried,Tier 1,786,83066,16333
APP-009157,25,Self-Employed,Tier 1,698,134765,28622
APP-009158,50,Salaried,Tier 1,757,99498,21343
APP-009159,34,Self-Employed,Tier 1,788,90848,12617
APP-009160,27,Salaried,Tier 1,764,95600,36728
APP-009161,47,Self-Employed,Tier 2,559,87380,30185
APP-009162,37,Salaried,Tier 2,745,139061,19966
APP-009163,46,Self-Employed,Tier 2,635,75269,28898
APP-009164,53,Salaried,Tier 1,798,125702,44368
APP-009165,32,Self-Employed,Tier 3,735,87748,32963
APP-009166,54,Self-Employed,Tier 2,514,111011,20614
APP-009167,38,Self-Employed,Tier 1,613,250960,50360
APP-009168,36,Salaried,Tier 2,749,60822,14656
APP-009169,46,Salaried,Tier 1,784,112317,18786
APP-009170,35,Salaried,Tier 2,762,62823,15054
APP-009171,39,Salaried,Tier 2,751,46912,4820
APP-009172,54,Self-Employed,Tier 3,704,63623,23111
APP-009173,52,Salaried,Tier 1,750,130276,19370
APP-009174,48,Salaried,Tier 2,751,57358,14354
APP-009175,41,Salaried,Tier 1,733,81659,30920
APP-009176,49,Salaried,Tier 2,729,98667,34167
APP-009177,45,Salaried,Tier 2,810,66630,22176
APP-009178,50,Self-Employed,Tier 1,801,77147,21727
APP-009179,26,Salaried,Tier 2,717,76201,17593
APP-009180,25,Salaried,Tier 2,728,38136,8916
APP-009181,44,Salaried,Tier 3,782,116028,14629
APP-009182,37,Salaried,Tier 1,710,116472,13910
APP-009183,36,Salaried,Tier 3,680,49982,17645
APP-009184,50,Self-Employed,Tier 3,671,66652,14836
APP-009185,32,Self-Employed,Tier 3,829,67306,7821
APP-009186,43,Self-Employed,Tier 2,715,219770,65692
APP-009187,39,Self-Employed,Tier 3,733,80679,24606
APP-009188,34,Salaried,Tier 2,795,46967,7901
APP-009189,44,Self-Employed,Tier 1,661,68443,15277
APP-009190,26,Self-Employed,Tier 2,713,26500,7208
APP-009191,26,Self-Employed,Tier 2,690,47051,13121
APP-009192,42,Salaried,Tier 3,734,45349,11488
APP-009193,50,Self-Employed,Tier 2,729,59746,12502
APP-009194,53,Self-Employed,Tier 1,655,189479,22859
APP-009195,25,Self-Employed,Tier 2,637,74446,7942
APP-009196,34,Salaried,Tier 3,766,73761,17544
APP-009197,40,Self-Employed,Tier 1,678,64889,10439
APP-009198,38,Self-Employed,Tier 2,689,58098,22167
APP-009199,50,Self-Employed,Tier 2,594,114095,33330
APP-009200,45,Salaried,Tier 1,707,32913,9072
APP-009201,45,Self-Employed,Tier 1,741,76852,17058
APP-009202,35,Salaried,Tier 2,694,86714,17243
APP-009203,37,Salaried,Tier 3,725,50736,7810
APP-009204,43,Salaried,Tier 1,752,49453,5837
APP-009205,40,Self-Employed,Tier 2,723,100843,29279
APP-009206,43,Salaried,Tier 2,766,80370,26824
APP-009207,48,Salaried,Tier 3,727,46939,16772
APP-009208,50,Self-Employed,Tier 3,740,83945,26635
APP-009209,54,Self-Employed,Tier 2,809,49108,18125
APP-009210,47,Salaried,Tier 3,730,61686,24356
APP-009211,28,Self-Employed,Tier 1,747,61816,24015
APP-009212,54,Self-Employed,Tier 2,708,68157,18925
APP-009213,32,Salaried,Tier 2,793,52815,8833
APP-009214,34,Salaried,Tier 1,786,90715,11965
APP-009215,49,Salaried,Tier 2,810,75082,29895
APP-009216,46,Salaried,Tier 1,746,158950,30600
APP-009217,47,Salaried,Tier 3,708,47872,5275
APP-009218,35,Self-Employed,Tier 2,661,31729,6895
APP-009219,52,Self-Employed,Tier 2,590,22558,7318
APP-009220,37,Salaried,Tier 1,707,99073,36383
APP-009221,47,Salaried,Tier 1,732,98824,24040
APP-009222,37,Salaried,Tier 3,700,32575,6130
APP-009223,53,Salaried,Tier 2,761,74773,24938
APP-009224,52,Salaried,Tier 3,715,41742,10482
APP-009225,45,Self-Employed,Tier 1,659,100796,12681
APP-009226,37,Self-Employed,Tier 1,660,72660,26617
APP-009227,35,Salaried,Tier 2,764,82829,24578
APP-009228,53,Self-Employed,Tier 2,670,62569,6947
APP-009229,40,Salaried,Tier 1,746,166856,17138
APP-009230,39,Self-Employed,Tier 2,807,48347,6107
APP-009231,28,Salaried,Tier 2,722,67748,23480
APP-009232,53,Salaried,Tier 1,739,95744,23399
APP-009233,26,Self-Employed,Tier 2,645,186699,37450
APP-009234,40,Salaried,Tier 2,734,73671,12876
APP-009235,35,Self-Employed,Tier 2,722,140610,35441
APP-009236,41,Salaried,Tier 2,706,52414,6547
APP-009237,32,Salaried,Tier 2,715,35421,10100
APP-009238,26,Salaried,Tier 1,710,73205,15677
APP-009239,32,Salaried,Tier 3,717,58576,20942
APP-009240,49,Self-Employed,Tier 3,709,56483,18431
APP-009241,44,Salaried,Tier 2,769,151870,16023
APP-009242,41,Self-Employed,Tier 1,667,117501,17619
APP-009243,46,Self-Employed,Tier 2,689,44250,10717
APP-009244,32,Self-Employed,Tier 2,748,85519,25450
APP-009245,54,Salaried,Tier 3,712,27083,8518
APP-009246,25,Self-Employed,Tier 3,643,58673,20234
APP-009247,38,Salaried,Tier 3,778,64270,7375
APP-009248,29,Salaried,Tier 1,685,121150,12786
APP-009249,51,Salaried,Tier 3,737,71284,19970
APP-009250,40,Salaried,Tier 2,702,161759,51301
APP-009251,41,Salaried,Tier 3,771,38469,12925
APP-009252,47,Salaried,Tier 2,726,43383,6364
APP-009253,46,Salaried,Tier 2,734,81204,31719
APP-009254,36,Salaried,Tier 2,735,67049,11319
APP-009255,44,Self-Employed,Tier 1,740,76816,13450
APP-009256,52,Salaried,Tier 2,740,29656,4338
APP-009257,54,Salaried,Tier 3,738,178178,20129
APP-009258,32,Salaried,Tier 1,719,128093,43925
APP-009259,53,Self-Employed,Tier 1,679,71512,7272
APP-009260,32,Salaried,Tier 1,695,117332,28058
APP-009261,26,Salaried,Tier 2,768,34486,4400
APP-009262,29,Salaried,Tier 3,727,95279,10808
APP-009263,37,Self-Employed,Tier 1,707,77874,29623
APP-009264,41,Salaried,Tier 1,683,163940,56988
APP-009265,27,Self-Employed,Tier 3,739,32519,7104
APP-009266,39,Salaried,Tier 3,711,36784,8739
APP-009267,36,Salaried,Tier 1,775,81170,29256
APP-009268,27,Salaried,Tier 2,717,44098,14951
APP-009269,34,Salaried,Tier 2,756,45378,13953
APP-009270,40,Salaried,Tier 2,715,27863,7271
APP-009271,43,Salaried,Tier 2,765,50773,14335
APP-009272,27,Salaried,Tier 3,725,93146,20306
APP-009273,34,Self-Employed,Tier 1,692,73181,18912
APP-009274,26,Salaried,Tier 1,729,79702,20874
APP-009275,39,Self-Employed,Tier 2,595,84321,30309
APP-009276,47,Salaried,Tier 2,811,25738,4262
APP-009277,31,Salaried,Tier 3,759,59019,10268
APP-009278,44,Salaried,Tier 2,734,43225,7057
APP-009279,52,Salaried,Tier 1,752,74995,20529
APP-009280,32,Salaried,Tier 2,752,31696,9779
APP-009281,39,Salaried,Tier 2,738,83616,14344
APP-009282,50,Self-Employed,Tier 3,724,45312,13733
APP-009283,50,Self-Employed,Tier 2,694,28637,8259
APP-009284,32,Salaried,Tier 2,727,43558,8551
APP-009285,54,Self-Employed,Tier 2,834,69198,11690
APP-009286,37,Self-Employed,Tier 2,725,42739,15580
APP-009287,44,Salaried,Tier 2,771,32694,8856
APP-009288,46,Self-Employed,Tier 1,641,73780,22958
APP-009289,46,Salaried,Tier 3,752,93174,35182
APP-009290,52,Salaried,Tier 2,728,21185,3423
APP-009291,53,Salaried,Tier 2,697,52364,10743
APP-009292,45,Salaried,Tier 3,730,56524,13019
APP-009293,54,Salaried,Tier 3,699,41029,6969
APP-009294,28,Salaried,Tier 3,696,37083,13057
APP-009295,53,Self-Employed,Tier 3,705,97901,12239
APP-009296,36,Self-Employed,Tier 1,716,72917,12523
APP-009297,54,Self-Employed,Tier 2,786,63111,9928
APP-009298,49,Self-Employed,Tier 2,774,45629,17613
APP-009299,46,Self-Employed,Tier 2,755,63342,18255
APP-009300,47,Salaried,Tier 3,725,73290,23076
APP-009301,54,Salaried,Tier 2,757,56617,7503
APP-009302,36,Salaried,Tier 2,730,74285,11752
APP-009303,54,Self-Employed,Tier 3,709,50170,17206
APP-009304,29,Salaried,Tier 1,758,68995,18650
APP-009305,26,Self-Employed,Tier 2,654,54354,6171
APP-009306,51,Salaried,Tier 2,743,84327,22743
APP-009307,30,Salaried,Tier 2,780,60799,14750
APP-009308,35,Self-Employed,Tier 1,763,193153,28221
APP-009309,35,Salaried,Tier 3,717,52278,14527
APP-009310,27,Salaried,Tier 2,759,54366,8271
APP-009311,34,Salaried,Tier 3,694,65213,22396
APP-009312,40,Salaried,Tier 2,758,158225,45180
APP-009313,40,Self-Employed,Tier 1,618,90104,32563
APP-009314,46,Salaried,Tier 2,755,85390,19417
APP-009315,43,Salaried,Tier 2,728,66330,16819
APP-009316,38,Salaried,Tier 3,823,30765,10096
APP-009317,32,Self-Employed,Tier 1,761,119923,31645
APP-009318,40,Salaried,Tier 3,778,94242,25595
APP-009319,40,Salaried,Tier 3,698,71895,19124
APP-009320,31,Self-Employed,Tier 3,750,58575,14491
APP-009321,25,Salaried,Tier 2,763,78665,26880
APP-009322,53,Self-Employed,Tier 3,758,53340,13098
APP-009323,40,Salaried,Tier 2,720,86160,31899
APP-009324,44,Salaried,Tier 1,745,97164,33286
APP-009325,26,Salaried,Tier 1,750,236363,72736
APP-009326,51,Self-Employed,Tier 3,740,32840,12137
APP-009327,51,Self-Employed,Tier 1,639,138372,36132
APP-009328,51,Salaried,Tier 2,717,51489,17843
APP-009329,46,Salaried,Tier 1,751,60682,10470
APP-009330,29,Self-Employed,Tier 1,656,94771,11551
APP-009331,26,Self-Employed,Tier 1,723,377835,115428
APP-009332,41,Self-Employed,Tier 3,641,35656,6791
APP-009333,31,Salaried,Tier 2,627,76748,22286
APP-009334,36,Self-Employed,Tier 3,814,29513,3636
APP-009335,33,Salaried,Tier 2,670,39364,15221
APP-009336,49,Salaried,Tier 3,692,36806,9368
APP-009337,54,Salaried,Tier 2,836,79769,8204
APP-009338,35,Self-Employed,Tier 2,660,47527,11540
APP-009339,50,Salaried,Tier 2,778,74038,24944
APP-009340,43,Salaried,Tier 2,736,105895,38076
APP-009341,39,Self-Employed,Tier 3,754,145802,34756
APP-009342,36,Salaried,Tier 2,669,67210,9260
APP-009343,46,Self-Employed,Tier 3,706,34510,12832
APP-009344,50,Self-Employed,Tier 2,648,111928,44138
APP-009345,39,Salaried,Tier 1,718,92519,11005
APP-009346,41,Self-Employed,Tier 2,728,58109,7171
APP-009347,35,Self-Employed,Tier 1,618,46004,12406
APP-009348,41,Self-Employed,Tier 2,652,70731,18402
APP-009349,46,Self-Employed,Tier 2,543,26118,7224
APP-009350,52,Self-Employed,Tier 3,628,43673,8522
APP-009351,46,Salaried,Tier 1,778,62370,7178
APP-009352,45,Salaried,Tier 1,718,88200,24176
APP-009353,36,Self-Employed,Tier 1,660,65852,9577
APP-009354,46,Salaried,Tier 2,705,36962,7480
APP-009355,34,Salaried,Tier 3,740,117355,32241
APP-009356,45,Self-Employed,Tier 3,668,25126,4084
APP-009357,30,Self-Employed,Tier 2,757,41688,10953
APP-009358,49,Salaried,Tier 3,782,81676,25680
APP-009359,53,Self-Employed,Tier 2,747,45308,5424
APP-009360,31,Self-Employed,Tier 1,727,109970,31434
APP-009361,38,Salaried,Tier 1,718,58080,14684
APP-009362,40,Self-Employed,Tier 3,756,74512,9629
APP-009363,27,Salaried,Tier 2,792,35632,11113
APP-009364,33,Salaried,Tier 2,791,23640,4568
APP-009365,30,Salaried,Tier 2,797,48994,7578
APP-009366,54,Salaried,Tier 2,738,24487,4523
APP-009367,29,Salaried,Tier 3,781,57905,15278
APP-009368,28,Self-Employed,Tier 1,664,113619,31133
APP-009369,39,Self-Employed,Tier 2,771,34120,5148
APP-009370,53,Salaried,Tier 2,784,124993,47621
APP-009371,34,Self-Employed,Tier 1,836,227416,45183
APP-009372,25,Salaried,Tier 2,699,27774,5012
APP-009373,31,Salaried,Tier 2,698,58445,9118
APP-009374,45,Self-Employed,Tier 2,777,55743,7589
APP-009375,41,Salaried,Tier 2,778,21285,8399
APP-009376,28,Salaried,Tier 2,694,71241,21544
APP-009377,34,Self-Employed,Tier 2,637,96414,32405
APP-009378,25,Salaried,Tier 2,716,48463,10683
APP-009379,34,Self-Employed,Tier 1,599,201474,45207
APP-009380,44,Salaried,Tier 2,708,45315,17947
APP-009381,31,Salaried,Tier 2,770,72600,11631
APP-009382,33,Salaried,Tier 1,733,73600,14578
APP-009383,52,Salaried,Tier 3,702,53916,8548
APP-009384,52,Salaried,Tier 2,742,39946,7381
APP-009385,54,Salaried,Tier 3,662,166153,49691
APP-009386,26,Self-Employed,Tier 3,673,52585,10131
APP-009387,52,Self-Employed,Tier 2,751,84990,30822
APP-009388,28,Salaried,Tier 2,669,68372,7835
APP-009389,53,Salaried,Tier 2,637,16650,3436
APP-009390,41,Salaried,Tier 2,646,49744,17818
APP-009391,30,Self-Employed,Tier 3,636,33641,9635
APP-009392,32,Self-Employed,Tier 2,733,97574,32325
APP-009393,38,Salaried,Tier 1,718,68433,13487
APP-009394,36,Self-Employed,Tier 2,743,76681,16163
APP-009395,43,Salaried,Tier 3,723,98542,36112
APP-009396,51,Salaried,Tier 2,750,68885,22378
APP-009397,53,Salaried,Tier 2,741,59987,12913
APP-009398,52,Salaried,Tier 2,721,49121,8085
APP-009399,29,Salaried,Tier 2,751,56288,7423
APP-009400,35,Salaried,Tier 2,770,30636,10984
APP-009401,41,Self-Employed,Tier 2,571,65443,20241
APP-009402,36,Salaried,Tier 2,721,101290,28584
APP-009403,29,Salaried,Tier 2,726,38708,12888
APP-009404,25,Salaried,Tier 2,648,60427,22629
APP-009405,45,Salaried,Tier 2,751,56855,18675
APP-009406,49,Salaried,Tier 1,691,91465,20689
APP-009407,31,Salaried,Tier 1,765,150398,23002
APP-009408,31,Salaried,Tier 1,736,126312,39680
APP-009409,49,Salaried,Tier 2,744,34196,5950
APP-009410,53,Salaried,Tier 2,768,18784,6288
APP-009411,35,Salaried,Tier 2,702,88258,17794
APP-009412,45,Self-Employed,Tier 1,741,105623,15529
APP-009413,48,Self-Employed,Tier 2,649,59440,10484
APP-009414,47,Salaried,Tier 2,732,42254,7605
APP-009415,30,Salaried,Tier 2,702,55213,11795
APP-009416,30,Salaried,Tier 2,763,59026,10458
APP-009417,47,Salaried,Tier 1,768,200602,33634
APP-009418,34,Salaried,Tier 3,744,47023,10228
APP-009419,52,Salaried,Tier 1,697,86324,31113
APP-009420,27,Salaried,Tier 2,718,32035,3880
APP-009421,51,Self-Employed,Tier 3,571,98364,18578
APP-009422,29,Salaried,Tier 2,767,26700,7174
APP-009423,52,Salaried,Tier 3,676,133771,48471
APP-009424,54,Salaried,Tier 1,717,93449,17310
APP-009425,42,Self-Employed,Tier 2,589,75560,15461
APP-009426,45,Self-Employed,Tier 2,760,43073,14618
APP-009427,39,Salaried,Tier 1,687,81028,17158
APP-009428,36,Self-Employed,Tier 2,747,55960,19891
APP-009429,32,Salaried,Tier 2,727,81048,19174
APP-009430,53,Self-Employed,Tier 2,819,22453,6078
APP-009431,54,Self-Employed,Tier 3,664,58959,15816
APP-009432,31,Salaried,Tier 1,718,75708,10280
APP-009433,52,Self-Employed,Tier 2,725,43016,8882
APP-009434,27,Salaried,Tier 2,704,56640,9769
APP-009435,53,Salaried,Tier 2,743,42956,13097
APP-009436,31,Salaried,Tier 2,707,79014,30032
APP-009437,42,Self-Employed,Tier 2,705,71824,11759
APP-009438,40,Salaried,Tier 1,751,68046,8667
APP-009439,44,Salaried,Tier 2,749,83382,21010
APP-009440,50,Self-Employed,Tier 3,711,111702,24267
APP-009441,26,Salaried,Tier 2,729,36470,4037
APP-009442,31,Salaried,Tier 2,681,181873,68472
APP-009443,29,Salaried,Tier 1,796,190191,72661
APP-009444,52,Salaried,Tier 1,767,114248,40572
APP-009445,38,Salaried,Tier 1,766,101077,18613
APP-009446,39,Salaried,Tier 2,676,48653,6652
APP-009447,40,Self-Employed,Tier 3,738,32677,9075
APP-009448,49,Self-Employed,Tier 2,639,46401,8558
APP-009449,47,Salaried,Tier 1,662,105982,17011
APP-009450,26,Salaried,Tier 1,775,145147,42439
APP-009451,44,Salaried,Tier 2,798,56591,18398
APP-009452,43,Salaried,Tier 2,822,62946,16251
APP-009453,34,Salaried,Tier 2,698,61808,12114
APP-009454,42,Salaried,Tier 2,744,107265,27219
APP-009455,26,Self-Employed,Tier 2,774,50955,14263
APP-009456,32,Salaried,Tier 1,729,193005,22304
APP-009457,30,Salaried,Tier 1,717,99245,23138
APP-009458,43,Self-Employed,Tier 1,784,88557,24751
APP-009459,32,Self-Employed,Tier 1,695,109671,15227
APP-009460,43,Salaried,Tier 1,739,55117,12933
APP-009461,45,Self-Employed,Tier 2,661,140072,28577
APP-009462,25,Salaried,Tier 2,751,56838,20482
APP-009463,37,Self-Employed,Tier 2,737,52476,12951
APP-009464,41,Salaried,Tier 2,746,73026,16641
APP-009465,34,Self-Employed,Tier 3,672,47361,8201
APP-009466,52,Self-Employed,Tier 1,719,96322,37299
APP-009467,42,Self-Employed,Tier 3,705,70389,27335
APP-009468,51,Self-Employed,Tier 2,682,49221,10337
APP-009469,47,Salaried,Tier 2,762,51804,19618
APP-009470,41,Salaried,Tier 2,754,81051,23146
APP-009471,47,Salaried,Tier 1,735,102187,34162
APP-009472,40,Self-Employed,Tier 3,781,162797,20667
APP-009473,39,Self-Employed,Tier 1,772,119362,12699
APP-009474,34,Salaried,Tier 2,702,40795,10371
APP-009475,49,Self-Employed,Tier 2,705,49026,6019
APP-009476,29,Self-Employed,Tier 1,760,106968,39311
APP-009477,35,Self-Employed,Tier 1,712,51116,17688
APP-009478,35,Self-Employed,Tier 1,741,70097,22042
APP-009479,38,Salaried,Tier 1,782,100557,11002
APP-009480,30,Salaried,Tier 3,752,29939,7110
APP-009481,39,Salaried,Tier 2,711,22615,2791
APP-009482,38,Salaried,Tier 1,796,59817,22646
APP-009483,36,Salaried,Tier 2,761,40084,11375
APP-009484,50,Self-Employed,Tier 3,705,59985,8815
APP-009485,51,Self-Employed,Tier 1,688,63170,16941
APP-009486,47,Salaried,Tier 1,753,61422,8326
APP-009487,38,Salaried,Tier 3,773,37499,5388
APP-009488,52,Salaried,Tier 1,808,104357,12970
APP-009489,48,Salaried,Tier 2,681,55928,20219
APP-009490,35,Salaried,Tier 1,788,246313,64953
APP-009491,53,Salaried,Tier 3,805,46161,9157
APP-009492,42,Salaried,Tier 3,659,99555,9975
APP-009493,42,Salaried,Tier 3,759,30834,7449
APP-009494,38,Salaried,Tier 2,764,32306,8200
APP-009495,49,Salaried,Tier 2,726,36873,7410
APP-009496,46,Salaried,Tier 1,720,41405,10156
APP-009497,31,Salaried,Tier 3,766,53181,6925
APP-009498,52,Salaried,Tier 3,715,37264,14034
APP-009499,29,Self-Employed,Tier 2,669,54273,9633
APP-009500,41,Salaried,Tier 2,772,65251,25092
APP-009501,32,Salaried,Tier 1,810,57810,14328
APP-009502,53,Self-Employed,Tier 2,748,64846,23151
APP-009503,41,Salaried,Tier 2,745,55935,15279
APP-009504,39,Self-Employed,Tier 2,599,46493,16427
APP-009505,41,Salaried,Tier 2,699,31787,3275
APP-009506,26,Salaried,Tier 1,784,50660,7900
APP-009507,29,Salaried,Tier 3,733,47363,9764
APP-009508,44,Salaried,Tier 3,786,13803,2606
APP-009509,28,Salaried,Tier 3,726,71539,27472
APP-009510,41,Salaried,Tier 2,714,72436,15820
APP-009511,25,Salaried,Tier 2,756,95460,37385
APP-009512,53,Salaried,Tier 1,736,77651,22930
APP-009513,34,Salaried,Tier 3,691,64164,22500
APP-009514,26,Self-Employed,Tier 2,708,46937,10239
APP-009515,53,Salaried,Tier 2,714,47004,7380
APP-009516,53,Salaried,Tier 2,777,83945,9665
APP-009517,42,Salaried,Tier 3,773,55359,16437
APP-009518,25,Self-Employed,Tier 1,628,80460,31503
APP-009519,34,Salaried,Tier 1,699,73868,10007
APP-009520,51,Salaried,Tier 2,727,58271,19318
APP-009521,48,Salaried,Tier 3,705,22129,4633
APP-009522,43,Salaried,Tier 2,809,86976,34619
APP-009523,48,Self-Employed,Tier 2,659,59893,21622
APP-009524,45,Self-Employed,Tier 2,771,30290,5125
APP-009525,35,Salaried,Tier 2,760,51600,17013
APP-009526,52,Salaried,Tier 2,750,56889,18219
APP-009527,43,Self-Employed,Tier 2,680,96083,31613
APP-009528,46,Salaried,Tier 1,789,61723,7705
APP-009529,26,Self-Employed,Tier 3,738,102646,35189
APP-009530,51,Self-Employed,Tier 2,656,72254,12892
APP-009531,25,Salaried,Tier 2,688,43185,11967
APP-009532,37,Self-Employed,Tier 1,679,76626,10315
APP-009533,49,Salaried,Tier 2,683,42177,11279
APP-009534,27,Self-Employed,Tier 3,702,57934,21547
APP-009535,31,Salaried,Tier 1,743,213360,32676
