loan_id,applicant_id,sanction_amount,ltv_ratio,interest_rate,tenure_months,branch_code
LN-009199,APP-009199,5400000,0.9,10.0,180,BR-004
LN-009200,APP-009200,2000000,0.63,9.25,360,BR-003
LN-009201,APP-009201,4100000,0.65,9.25,360,BR-001
LN-009202,APP-009202,3700000,0.78,9.25,240,BR-005
LN-009203,APP-009203,3200000,0.77,9.25,360,BR-002
LN-009204,APP-009204,2500000,0.76,8.5,240,BR-004
LN-009205,APP-009205,5100000,0.79,9.25,180,BR-005
LN-009206,APP-009206,3700000,0.65,8.5,240,BR-003
LN-009207,APP-009207,3000000,0.84,9.25,180,BR-002
LN-009208,APP-009208,3800000,0.86,9.25,360,BR-005
LN-009209,APP-009209,2300000,0.76,8.5,240,BR-002
LN-009210,APP-009210,3200000,0.81,9.25,240,BR-003
LN-009211,APP-009211,2700000,0.85,9.25,240,BR-004
LN-009212,APP-009212,3000000,0.8,9.25,240,BR-005
LN-009213,APP-009213,2900000,0.73,8.5,180,BR-005
LN-009214,APP-009214,6200000,0.8,8.5,240,BR-001
LN-009215,APP-009215,4800000,0.88,8.5,240,BR-003
LN-009216,APP-009216,7200000,0.69,9.25,240,BR-001
LN-009217,APP-009217,2800000,0.84,9.25,180,BR-004
LN-009218,APP-009218,2000000,0.9,9.25,240,BR-001
LN-009219,APP-009219,1000000,0.9,10.0,240,BR-001
LN-009220,APP-009220,4200000,0.69,9.25,120,BR-005
LN-009221,APP-009221,6600000,0.64,9.25,360,BR-002
LN-009222,APP-009222,1500000,0.76,9.25,240,BR-001
LN-009223,APP-009223,4100000,0.63,8.5,240,BR-005
LN-009224,APP-009224,1900000,0.74,9.25,240,BR-002
LN-009225,APP-009225,4200000,0.7,9.25,180,BR-001
LN-009226,APP-009226,4000000,0.74,9.25,240,BR-001
LN-009227,APP-009227,4400000,0.69,8.5,240,BR-001
LN-009228,APP-009228,3900000,0.85,9.25,180,BR-003
LN-009229,APP-009229,11000000,0.73,9.25,180,BR-001
LN-009230,APP-009230,2100000,0.63,8.5,180,BR-001
LN-009231,APP-009231,3100000,0.79,9.25,120,BR-003
LN-009232,APP-009232,6600000,0.83,9.25,240,BR-003
LN-009233,APP-009233,9800000,0.83,10.0,240,BR-004
LN-009234,APP-009234,5100000,0.78,9.25,240,BR-005
LN-009235,APP-009235,7100000,0.73,9.25,240,BR-002
LN-009236,APP-009236,2600000,0.66,9.25,240,BR-002
LN-009237,APP-009237,2200000,0.78,9.25,180,BR-005
LN-009238,APP-009238,3100000,0.81,9.25,180,BR-001
LN-009239,APP-009239,3100000,0.67,9.25,120,BR-002
LN-009240,APP-009240,2900000,0.81,9.25,240,BR-002
LN-009241,APP-009241,6200000,0.86,8.5,120,BR-003
LN-009242,APP-009242,5800000,0.88,9.25,240,BR-004
LN-009243,APP-009243,2300000,0.65,9.25,240,BR-004
LN-009244,APP-009244,3600000,0.65,9.25,360,BR-004
LN-009245,APP-009245,1100000,0.86,9.25,120,BR-003
LN-009246,APP-009246,3400000,0.9,10.0,180,BR-001
LN-009247,APP-009247,3000000,0.64,8.5,120,BR-003
LN-009248,APP-009248,6200000,0.75,9.25,360,BR-002
LN-009249,APP-009249,3000000,0.83,9.25,240,BR-002
LN-009250,APP-009250,7000000,0.66,9.25,360,BR-005
LN-009251,APP-009251,1700000,0.87,8.5,180,BR-004
LN-009252,APP-009252,1800000,0.86,9.25,180,BR-002
LN-009253,APP-009253,5100000,0.78,9.25,240,BR-003
LN-009254,APP-009254,4500000,0.83,9.25,180,BR-003
LN-009255,APP-009255,4300000,0.64,9.25,360,BR-005
LN-009256,APP-009256,1900000,0.67,9.25,240,BR-005
LN-009257,APP-009257,7900000,0.83,9.25,240,BR-005
LN-009258,APP-009258,6900000,0.73,9.25,180,BR-005
LN-009259,APP-009259,3200000,0.65,9.25,180,BR-005
LN-009260,APP-009260,8200000,0.69,9.25,240,BR-005
LN-009261,APP-009261,1400000,0.79,8.5,240,BR-005
LN-009262,APP-009262,5100000,0.61,9.25,240,BR-005
LN-009263,APP-009263,3400000,0.64,9.25,180,BR-005
LN-009264,APP-009264,6900000,0.66,9.25,240,BR-005
LN-009265,APP-009265,2000000,0.87,9.25,180,BR-004
LN-009266,APP-009266,1600000,0.87,9.25,180,BR-002
LN-009267,APP-009267,3300000,0.66,8.5,180,BR-005
LN-009268,APP-009268,3000000,0.78,9.25,240,BR-003
LN-009269,APP-009269,2100000,0.71,8.5,120,BR-003
LN-009270,APP-009270,1800000,0.62,9.25,180,BR-002
LN-009271,APP-009271,3500000,0.65,8.5,180,BR-003
LN-009272,APP-009272,5800000,0.6,9.25,240,BR-005
LN-009273,APP-009273,3200000,0.9,9.25,240,BR-005
LN-009274,APP-009274,3600000,0.79,9.25,180,BR-005
LN-009275,APP-009275,3800000,0.74,10.0,180,BR-002
LN-009276,APP-009276,1500000,0.82,8.5,360,BR-002
LN-009277,APP-009277,2700000,0.78,8.5,240,BR-004
LN-009278,APP-009278,1800000,0.66,9.25,240,BR-005
LN-009279,APP-009279,4000000,0.75,8.5,360,BR-001
LN-009280,APP-009280,1800000,0.78,8.5,240,BR-003
LN-009281,APP-009281,4500000,0.71,9.25,180,BR-004
LN-009282,APP-009282,2500000,0.89,9.25,180,BR-005
LN-009283,APP-009283,1500000,0.63,9.25,180,BR-003
LN-009284,APP-009284,2100000,0.64,9.25,180,BR-001
LN-009285,APP-009285,4800000,0.86,8.5,180,BR-001
LN-009286,APP-009286,2800000,0.68,9.25,240,BR-005
LN-009287,APP-009287,1600000,0.64,8.5,240,BR-005
LN-009288,APP-009288,3000000,0.82,10.0,240,BR-005
LN-009289,APP-009289,6100000,0.65,8.5,240,BR-003
LN-009290,APP-009290,1300000,0.75,9.25,180,BR-003
LN-009291,APP-009291,2200000,0.82,9.25,180,BR-004
LN-009292,APP-009292,3400000,0.83,9.25,360,BR-002
LN-009293,APP-009293,2200000,0.69,9.25,120,BR-001
LN-009294,APP-009294,1600000,0.81,9.25,240,BR-005
LN-009295,APP-009295,6000000,0.89,9.25,240,BR-002
LN-009296,APP-009296,3700000,0.6,9.25,120,BR-001
LN-009297,APP-009297,4200000,0.79,8.5,180,BR-002
LN-009298,APP-009298,1900000,0.75,8.5,180,BR-002
LN-009299,APP-009299,4300000,0.72,8.5,180,BR-002
LN-009300,APP-009300,3100000,0.66,9.25,180,BR-003
LN-009301,APP-009301,2300000,0.64,8.5,240,BR-004
LN-009302,APP-009302,4300000,0.88,9.25,240,BR-003
LN-009303,APP-009303,2900000,0.61,9.25,180,BR-002
LN-009304,APP-009304,3200000,0.74,8.5,240,BR-003
LN-009305,APP-009305,3600000,0.66,9.25,240,BR-005
LN-009306,APP-009306,5400000,0.64,9.25,180,BR-005
LN-009307,APP-009307,2900000,0.71,8.5,240,BR-005
LN-009308,APP-009308,10300000,0.69,8.5,180,BR-005
LN-009309,APP-009309,3300000,0.74,9.25,240,BR-002
LN-009310,APP-009310,3500000,0.75,8.5,180,BR-001
LN-009311,APP-009311,4200000,0.75,9.25,240,BR-004
LN-009312,APP-009312,7600000,0.64,8.5,240,BR-001
LN-009313,APP-009313,5700000,0.75,10.0,180,BR-004
LN-009314,APP-009314,5000000,0.7,8.5,240,BR-001
LN-009315,APP-009315,3700000,0.62,9.25,180,BR-005
LN-009316,APP-009316,2100000,0.85,8.5,180,BR-005
LN-009317,APP-009317,6900000,0.63,8.5,240,BR-003
LN-009318,APP-009318,6200000,0.67,8.5,360,BR-003
LN-009319,APP-009319,4500000,0.79,9.25,240,BR-002
LN-009320,APP-009320,2400000,0.88,9.25,240,BR-004
LN-009321,APP-009321,3800000,0.64,8.5,240,BR-004
LN-009322,APP-009322,3100000,0.73,8.5,240,BR-002
LN-009323,APP-009323,4600000,0.69,9.25,360,BR-005
LN-009324,APP-009324,6700000,0.74,9.25,240,BR-003
LN-009325,APP-009325,13600000,0.73,9.25,360,BR-002
LN-009326,APP-009326,2200000,0.77,9.25,180,BR-005
LN-009327,APP-009327,6400000,0.71,10.0,180,BR-001
LN-009328,APP-009328,3400000,0.85,9.25,240,BR-002
LN-009329,APP-009329,3400000,0.61,8.5,240,BR-002
LN-009330,APP-009330,4400000,0.77,9.25,120,BR-005
LN-009331,APP-009331,19500000,0.84,9.25,180,BR-001
LN-009332,APP-009332,2500000,0.73,10.0,180,BR-003
LN-009333,APP-009333,5300000,0.9,10.0,240,BR-002
LN-009334,APP-009334,1200000,0.66,8.5,240,BR-002
LN-009335,APP-009335,1900000,0.66,9.25,240,BR-002
LN-009336,APP-009336,2500000,0.61,9.25,180,BR-003
LN-009337,APP-009337,3300000,0.71,8.5,240,BR-003
LN-009338,APP-009338,3300000,0.87,9.25,120,BR-001
LN-009339,APP-009339,3800000,0.81,8.5,180,BR-001
LN-009340,APP-009340,4600000,0.77,9.25,240,BR-004
LN-009341,APP-009341,7100000,0.85,8.5,240,BR-004
LN-009342,APP-009342,4300000,0.85,9.25,240,BR-003
LN-009343,APP-009343,2400000,0.78,9.25,240,BR-002
LN-009344,APP-009344,4900000,0.79,10.0,240,BR-003
LN-009345,APP-009345,5500000,0.86,9.25,180,BR-004
LN-009346,APP-009346,3900000,0.7,9.25,240,BR-004
LN-009347,APP-009347,3100000,0.75,10.0,180,BR-005
LN-009348,APP-009348,3600000,0.77,9.25,240,BR-004
LN-009349,APP-009349,1700000,0.73,10.0,240,BR-001
LN-009350,APP-009350,2000000,0.76,10.0,240,BR-005
LN-009351,APP-009351,3700000,0.85,8.5,120,BR-005
LN-009352,APP-009352,5100000,0.73,9.25,240,BR-002
LN-009353,APP-009353,4200000,0.75,9.25,180,BR-004
LN-009354,APP-009354,1700000,0.76,9.25,360,BR-004
LN-009355,APP-009355,6900000,0.75,9.25,120,BR-005
LN-009356,APP-009356,1500000,0.67,9.25,240,BR-003
LN-009357,APP-009357,1800000,0.87,8.5,240,BR-001
LN-009358,APP-009358,4100000,0.8,8.5,240,BR-004
LN-009359,APP-009359,2100000,0.8,9.25,240,BR-003
LN-009360,APP-009360,7700000,0.85,9.25,240,BR-004
LN-009361,APP-009361,4000000,0.8,9.25,180,BR-003
LN-009362,APP-009362,3500000,0.64,8.5,180,BR-001
LN-009363,APP-009363,2300000,0.7,8.5,240,BR-001
LN-009364,APP-009364,1500000,0.71,8.5,240,BR-001
LN-009365,APP-009365,3300000,0.8,8.5,180,BR-001
LN-009366,APP-009366,1100000,0.81,9.25,180,BR-002
LN-009367,APP-009367,3500000,0.77,8.5,180,BR-005
LN-009368,APP-009368,5200000,0.72,9.25,240,BR-004
LN-009369,APP-009369,2000000,0.86,8.5,180,BR-004
LN-009370,APP-009370,8300000,0.77,8.5,240,BR-003
LN-009371,APP-009371,9700000,0.85,8.5,240,BR-002
LN-009372,APP-009372,1600000,0.88,9.25,240,BR-004
LN-009373,APP-009373,3300000,0.73,9.25,240,BR-001
LN-009374,APP-009374,2500000,0.69,8.5,180,BR-004
LN-009375,APP-009375,1000000,0.71,8.5,240,BR-003
LN-009376,APP-009376,4000000,0.62,9.25,360,BR-004
LN-009377,APP-009377,6300000,0.81,10.0,240,BR-003
LN-009378,APP-009378,2900000,0.75,9.25,180,BR-001
LN-009379,APP-009379,8200000,0.76,10.0,120,BR-003
LN-009380,APP-009380,2000000,0.65,9.25,360,BR-004
LN-009381,APP-009381,4800000,0.7,8.5,240,BR-004
LN-009382,APP-009382,4400000,0.63,9.25,240,BR-003
LN-009383,APP-009383,2200000,0.75,9.25,360,BR-002
LN-009384,APP-009384,2300000,0.79,9.25,240,BR-003
LN-009385,APP-009385,7500000,0.78,9.25,240,BR-004
LN-009386,APP-009386,3600000,0.68,9.25,180,BR-001
LN-009387,APP-009387,3700000,0.86,8.5,180,BR-003
LN-009388,APP-009388,2900000,0.63,9.25,180,BR-001
LN-009389,APP-009389,1000000,0.7,10.0,120,BR-004
LN-009390,APP-009390,3200000,0.74,10.0,180,BR-004
LN-009391,APP-009391,1600000,0.9,10.0,240,BR-005
LN-009392,APP-009392,4800000,0.84,9.25,240,BR-004
LN-009393,APP-009393,3500000,0.83,9.25,240,BR-003
LN-009394,APP-009394,4800000,0.7,9.25,240,BR-003
LN-009395,APP-009395,4700000,0.86,9.25,180,BR-005
LN-009396,APP-009396,2900000,0.87,9.25,360,BR-003
LN-009397,APP-009397,3000000,0.85,9.25,180,BR-002
LN-009398,APP-009398,3400000,0.82,9.25,120,BR-004
LN-009399,APP-009399,3000000,0.85,8.5,180,BR-004
LN-009400,APP-009400,1700000,0.8,8.5,240,BR-005
LN-009401,APP-009401,4100000,0.9,10.0,180,BR-004
LN-009402,APP-009402,5700000,0.79,9.25,240,BR-002
LN-009403,APP-009403,2300000,0.65,9.25,180,BR-004
LN-009404,APP-009404,4000000,0.75,10.0,360,BR-003
LN-009405,APP-009405,2900000,0.73,8.5,240,BR-004
LN-009406,APP-009406,4000000,0.82,9.25,240,BR-002
LN-009407,APP-009407,6400000,0.64,8.5,240,BR-003
LN-009408,APP-009408,8000000,0.66,9.25,240,BR-003
LN-009409,APP-009409,2000000,0.62,9.25,360,BR-002
LN-009410,APP-009410,1100000,0.65,8.5,180,BR-005
LN-009411,APP-009411,6000000,0.67,9.25,240,BR-005
LN-009412,APP-009412,6200000,0.77,9.25,120,BR-004
LN-009413,APP-009413,2500000,0.82,10.0,360,BR-001
LN-009414,APP-009414,2300000,0.63,9.25,240,BR-003
LN-009415,APP-009415,2600000,0.65,9.25,120,BR-002
LN-009416,APP-009416,3500000,0.76,8.5,180,BR-002
LN-009417,APP-009417,9200000,0.64,8.5,240,BR-003
LN-009418,APP-009418,2800000,0.82,9.25,120,BR-002
LN-009419,APP-009419,5700000,0.63,9.25,180,BR-005
LN-009420,APP-009420,1400000,0.66,9.25,240,BR-005
LN-009421,APP-009421,4700000,0.9,10.0,360,BR-003
LN-009422,APP-009422,1600000,0.76,8.5,180,BR-005
LN-009423,APP-009423,8200000,0.9,9.25,240,BR-003
LN-009424,APP-009424,5400000,0.65,9.25,180,BR-004
LN-009425,APP-009425,3300000,0.72,10.0,120,BR-001
LN-009426,APP-009426,2000000,0.62,8.5,240,BR-002
LN-009427,APP-009427,5400000,0.88,9.25,240,BR-002
LN-009428,APP-009428,3600000,0.79,9.25,240,BR-002
LN-009429,APP-009429,5600000,0.7,9.25,240,BR-002
LN-009430,APP-009430,1200000,0.72,8.5,240,BR-001
LN-009431,APP-009431,3100000,0.81,9.25,240,BR-002
LN-009432,APP-009432,3600000,0.78,9.25,180,BR-003
LN-009433,APP-009433,2400000,0.71,9.25,240,BR-002
LN-009434,APP-009434,3700000,0.81,9.25,240,BR-001
LN-009435,APP-009435,2000000,0.7,9.25,240,BR-001
LN-009436,APP-009436,3500000,0.74,9.25,240,BR-005
LN-009437,APP-009437,4500000,0.86,9.25,180,BR-002
LN-009438,APP-009438,4100000,0.64,8.5,120,BR-003
LN-009439,APP-009439,5400000,0.73,9.25,240,BR-005
LN-009440,APP-009440,7000000,0.63,9.25,180,BR-001
LN-009441,APP-009441,1900000,0.61,9.25,180,BR-004
LN-009442,APP-009442,8100000,0.89,9.25,240,BR-004
LN-009443,APP-009443,11700000,0.77,8.5,240,BR-001
LN-009444,APP-009444,7600000,0.89,8.5,240,BR-001
LN-009445,APP-009445,4500000,0.86,8.5,240,BR-002
LN-009446,APP-009446,2700000,0.9,9.25,180,BR-002
LN-009447,APP-009447,1600000,0.88,9.25,360,BR-002
LN-009448,APP-009448,2600000,0.9,10.0,360,BR-001
LN-009449,APP-009449,4300000,0.82,9.25,360,BR-003
LN-009450,APP-009450,7300000,0.82,8.5,240,BR-001
LN-009451,APP-009451,3100000,0.88,8.5,120,BR-002
LN-009452,APP-009452,2800000,0.89,8.5,240,BR-001
LN-009453,APP-009453,3200000,0.88,9.25,240,BR-003
LN-009454,APP-009454,4900000,0.74,9.25,180,BR-001
LN-009455,APP-009455,2400000,0.86,8.5,120,BR-002
LN-009456,APP-009456,13400000,0.75,9.25,240,BR-001
LN-009457,APP-009457,5800000,0.77,9.25,240,BR-003
LN-009458,APP-009458,4600000,0.85,8.5,180,BR-004
LN-009459,APP-009459,6100000,0.85,9.25,360,BR-003
LN-009460,APP-009460,2800000,0.85,9.25,180,BR-004
LN-009461,APP-009461,8100000,0.85,9.25,240,BR-005
LN-009462,APP-009462,2300000,0.73,8.5,240,BR-003
LN-009463,APP-009463,2500000,0.76,9.25,240,BR-003
LN-009464,APP-009464,5100000,0.68,9.25,360,BR-001
LN-009465,APP-009465,2100000,0.74,9.25,240,BR-001
LN-009466,APP-009466,4100000,0.89,9.25,240,BR-002
LN-009467,APP-009467,3900000,0.84,9.25,180,BR-001
LN-009468,APP-009468,2400000,0.71,9.25,120,BR-003
LN-009469,APP-009469,2900000,0.79,8.5,180,BR-001
LN-009470,APP-009470,5600000,0.68,8.5,360,BR-005
LN-009471,APP-009471,4500000,0.66,9.25,240,BR-001
LN-009472,APP-009472,8700000,0.73,8.5,240,BR-004
LN-009473,APP-009473,7500000,0.65,8.5,240,BR-001
LN-009474,APP-009474,1800000,0.77,9.25,180,BR-003
LN-009475,APP-009475,3000000,0.73,9.25,180,BR-005
LN-009476,APP-009476,5600000,0.64,8.5,240,BR-001
LN-009477,APP-009477,3000000,0.81,9.25,360,BR-005
LN-009478,APP-009478,3900000,0.82,9.25,180,BR-004
LN-009479,APP-009479,5400000,0.87,8.5,240,BR-003
LN-009480,APP-009480,1600000,0.81,8.5,240,BR-005
LN-009481,APP-009481,1000000,0.67,9.25,120,BR-005
LN-009482,APP-009482,3200000,0.8,8.5,240,BR-001
LN-009483,APP-009483,2500000,0.89,8.5,240,BR-005
LN-009484,APP-009484,4000000,0.86,9.25,180,BR-004
LN-009485,APP-009485,3700000,0.73,9.25,240,BR-003
LN-009486,APP-009486,4000000,0.81,8.5,240,BR-004
LN-009487,APP-009487,2100000,0.6,8.5,240,BR-001
LN-009488,APP-009488,4900000,0.67,8.5,120,BR-004
LN-009489,APP-009489,3500000,0.72,9.25,120,BR-003
LN-009490,APP-009490,15000000,0.72,8.5,240,BR-001
LN-009491,APP-009491,1900000,0.86,8.5,240,BR-003
LN-009492,APP-009492,5400000,0.9,9.25,240,BR-005
LN-009493,APP-009493,2100000,0.74,8.5,360,BR-005
LN-009494,APP-009494,2200000,0.72,8.5,240,BR-001
LN-009495,APP-009495,2000000,0.64,9.25,180,BR-003
LN-009496,APP-009496,2600000,0.67,9.25,240,BR-001
LN-009497,APP-009497,2200000,0.64,8.5,240,BR-003
LN-009498,APP-009498,1800000,0.7,9.25,240,BR-005
LN-009499,APP-009499,3300000,0.82,9.25,180,BR-001
LN-009500,APP-009500,3900000,0.61,8.5,240,BR-004
LN-009501,APP-009501,3500000,0.86,8.5,240,BR-005
LN-009502,APP-009502,3900000,0.82,9.25,240,BR-004
LN-009503,APP-009503,3000000,0.71,9.25,240,BR-002
LN-009504,APP-009504,3200000,0.86,10.0,120,BR-001
LN-009505,APP-009505,1600000,0.63,9.25,240,BR-003
LN-009506,APP-009506,3400000,0.83,8.5,180,BR-005
LN-009507,APP-009507,2000000,0.83,9.25,180,BR-005
LN-009508,APP-009508,900000,0.71,8.5,120,BR-005
LN-009509,APP-009509,3500000,0.68,9.25,240,BR-001
LN-009510,APP-009510,4300000,0.78,9.25,180,BR-004
LN-009511,APP-009511,4000000,0.7,8.5,180,BR-003
LN-009512,APP-009512,3300000,0.81,9.25,180,BR-003
LN-009513,APP-009513,2700000,0.81,9.25,180,BR-003
LN-009514,APP-009514,2600000,0.89,9.25,120,BR-002
LN-009515,APP-009515,2500000,0.71,9.25,180,BR-003
LN-009516,APP-009516,4200000,0.62,8.5,120,BR-001
LN-009517,APP-009517,3000000,0.87,8.5,120,BR-002
LN-009518,APP-009518,4000000,0.7,10.0,360,BR-004
LN-009519,APP-009519,4900000,0.73,9.25,240,BR-005
LN-009520,APP-009520,3300000,0.68,9.25,360,BR-004
LN-009521,APP-009521,1100000,0.72,9.25,180,BR-002
LN-009522,APP-009522,4700000,0.65,8.5,240,BR-002
LN-009523,APP-009523,4000000,0.8,9.25,240,BR-005
LN-009524,APP-009524,1600000,0.77,8.5,180,BR-004
LN-009525,APP-009525,2700000,0.72,8.5,240,BR-002
LN-009526,APP-009526,2900000,0.8,9.25,180,BR-004
LN-009527,APP-009527,4600000,0.63,9.25,240,BR-001
LN-009528,APP-009528,3300000,0.86,8.5,180,BR-004
LN-009529,APP-009529,6400000,0.74,9.25,240,BR-001
LN-009530,APP-009530,3700000,0.78,9.25,240,BR-002
LN-009531,APP-009531,2000000,0.68,9.25,360,BR-004
LN-009532,APP-009532,4600000,0.89,9.25,120,BR-004
LN-009533,APP-009533,2700000,0.74,9.25,240,BR-002
LN-009534,APP-009534,2400000,0.66,9.25,180,BR-001
LN-009535,APP-009535,12600000,0.65,9.25,240,BR-001
LN-009536,APP-009536,6700000,0.68,9.25,240,BR-003
LN-009537,APP-009537,2200000,0.83,9.25,360,BR-004
LN-009538,APP-009538,1500000,0.69,8.5,180,BR-002
LN-009539,APP-009539,7100000,0.62,9.25,240,BR-002
LN-009540,APP-009540,5100000,0.73,8.5,240,BR-002
LN-009541,APP-009541,2000000,0.66,9.25,240,BR-004
LN-009542,APP-009542,900000,0.88,9.25,360,BR-005
LN-009543,APP-009543,1900000,0.71,8.5,120,BR-002
LN-009544,APP-009544,2800000,0.69,9.25,240,BR-002
LN-009545,APP-009545,3100000,0.73,9.25,120,BR-005
LN-009546,APP-009546,8100000,0.61,9.25,240,BR-002
LN-009547,APP-009547,3900000,0.76,8.5,240,BR-004
LN-009548,APP-009548,1400000,0.9,9.25,240,BR-005
LN-009549,APP-009549,4400000,0.7,9.25,240,BR-003
LN-009550,APP-009550,7000000,0.88,9.25,240,BR-005
LN-009551,APP-009551,3700000,0.64,8.5,360,BR-001
LN-009552,APP-009552,3600000,0.88,10.0,240,BR-003
LN-009553,APP-009553,1900000,0.65,8.5,240,BR-002
LN-009554,APP-009554,4700000,0.86,9.25,240,BR-002
LN-009555,APP-009555,2900000,0.82,9.25,240,BR-004
LN-009556,APP-009556,3100000,0.86,9.25,240,BR-002
LN-009557,APP-009557,3800000,0.81,9.25,240,BR-001
LN-009558,APP-009558,5100000,0.8,9.25,120,BR-003
LN-009559,APP-009559,13200000,0.86,10.0,240,BR-004
LN-009560,APP-009560,2300000,0.76,8.5,240,BR-001
LN-009561,APP-009561,5100000,0.83,9.25,180,BR-003
LN-009562,APP-009562,3800000,0.77,8.5,180,BR-004
LN-009563,APP-009563,3600000,0.73,9.25,180,BR-005
LN-009564,APP-009564,5900000,0.81,9.25,240,BR-002
LN-009565,APP-009565,3100000,0.89,9.25,240,BR-002
LN-009566,APP-009566,4300000,0.87,8.5,180,BR-001
LN-009567,APP-009567,2800000,0.7,8.5,240,BR-002
LN-009568,APP-009568,900000,0.72,9.25,120,BR-004
LN-009569,APP-009569,8400000,0.89,9.25,180,BR-003
LN-009570,APP-009570,8400000,0.67,9.25,120,BR-003
LN-009571,APP-009571,6400000,0.64,9.25,240,BR-003
LN-009572,APP-009572,5000000,0.74,9.25,120,BR-003
LN-009573,APP-009573,11600000,0.73,8.5,360,BR-003
LN-009574,APP-009574,1100000,0.76,8.5,240,BR-002
LN-009575,APP-009575,3000000,0.61,9.25,240,BR-003
LN-009576,APP-009576,4100000,0.66,9.25,240,BR-001
LN-009577,APP-009577,2800000,0.84,8.5,360,BR-002
LN-009578,APP-009578,6000000,0.81,10.0,240,BR-003
LN-009579,APP-009579,5800000,0.87,9.25,180,BR-004
LN-009580,APP-009580,8600000,0.77,9.25,180,BR-005
LN-009581,APP-009581,1200000,0.61,9.25,240,BR-003
LN-009582,APP-009582,3600000,0.89,8.5,240,BR-003
LN-009583,APP-009583,2500000,0.7,9.25,240,BR-002
LN-009584,APP-009584,1200000,0.71,9.25,360,BR-002
LN-009585,APP-009585,9100000,0.87,9.25,240,BR-005
LN-009586,APP-009586,1600000,0.9,10.0,240,BR-001
LN-009587,APP-009587,2500000,0.81,9.25,240,BR-001
LN-009588,APP-009588,2400000,0.6,9.25,180,BR-001
LN-009589,APP-009589,1300000,0.6,8.5,240,BR-003
LN-009590,APP-009590,4100000,0.65,9.25,240,BR-002
LN-009591,APP-009591,1600000,0.83,9.25,360,BR-003
LN-009592,APP-009592,2100000,0.85,9.25,120,BR-002
LN-009593,APP-009593,3200000,0.67,8.5,180,BR-005
LN-009594,APP-009594,6800000,0.62,8.5,180,BR-001
LN-009595,APP-009595,6500000,0.73,9.25,240,BR-001
LN-009596,APP-009596,4700000,0.88,9.25,180,BR-002
LN-009597,APP-009597,3500000,0.76,9.25,240,BR-004
LN-009598,APP-009598,3700000,0.82,9.25,240,BR-002
LN-009599,APP-009599,3100000,0.81,9.25,240,BR-002
LN-009600,APP-009600,3200000,0.86,9.25,240,BR-004
LN-009601,APP-009601,6500000,0.9,9.25,240,BR-002
LN-009602,APP-009602,13600000,0.9,10.0,120,BR-001
LN-009603,APP-009603,6200000,0.76,9.25,240,BR-003
LN-009604,APP-009604,2200000,0.7,9.25,240,BR-002
LN-009605,APP-009605,2900000,0.84,9.25,180,BR-004
LN-009606,APP-009606,1200000,0.9,10.0,240,BR-001
LN-009607,APP-009607,6400000,0.9,10.0,180,BR-001
LN-009608,APP-009608,1500000,0.69,9.25,240,BR-001
LN-009609,APP-009609,6500000,0.77,9.25,180,BR-005
LN-009610,APP-009610,3300000,0.66,9.25,360,BR-003
LN-009611,APP-009611,3400000,0.67,9.25,180,BR-004
LN-009612,APP-009612,15000000,0.71,9.25,240,BR-005
LN-009613,APP-009613,5100000,0.81,8.5,180,BR-004
LN-009614,APP-009614,2300000,0.69,9.25,240,BR-003
LN-009615,APP-009615,4300000,0.7,9.25,360,BR-002
LN-009616,APP-009616,8000000,0.84,9.25,180,BR-004
LN-009617,APP-009617,2500000,0.87,9.25,180,BR-005
LN-009618,APP-009618,4900000,0.85,9.25,240,BR-004
LN-009619,APP-009619,1900000,0.66,9.25,360,BR-003
LN-009620,APP-009620,3300000,0.74,9.25,240,BR-004
LN-009621,APP-009621,2600000,0.81,8.5,360,BR-002
LN-009622,APP-009622,1900000,0.81,9.25,240,BR-003
LN-009623,APP-009623,5400000,0.72,8.5,240,BR-001
LN-009624,APP-009624,3600000,0.73,8.5,180,BR-005
LN-009625,APP-009625,9500000,0.77,9.25,240,BR-002
LN-009626,APP-009626,6900000,0.8,8.5,240,BR-005
LN-009627,APP-009627,5200000,0.62,8.5,240,BR-002
LN-009628,APP-009628,1200000,0.89,10.0,240,BR-001
LN-009629,APP-009629,2200000,0.75,8.5,360,BR-001
LN-009630,APP-009630,3700000,0.61,9.25,120,BR-001
LN-009631,APP-009631,2800000,0.62,9.25,240,BR-002
LN-009632,APP-009632,5200000,0.66,9.25,240,BR-005
LN-009633,APP-009633,3000000,0.71,9.25,120,BR-004
LN-009634,APP-009634,4100000,0.83,9.25,360,BR-005
LN-009635,APP-009635,3800000,0.69,9.25,240,BR-004
LN-009636,APP-009636,4000000,0.83,8.5,240,BR-002
LN-009637,APP-009637,4900000,0.75,9.25,240,BR-002
LN-009638,APP-009638,2200000,0.66,9.25,180,BR-003
LN-009639,APP-009639,4800000,0.83,8.5,240,BR-004
LN-009640,APP-009640,1400000,0.82,8.5,240,BR-005
LN-009641,APP-009641,8500000,0.61,9.25,240,BR-004
LN-009642,APP-009642,4800000,0.82,8.5,240,BR-001
LN-009643,APP-009643,10100000,0.8,9.25,180,BR-002
LN-009644,APP-009644,3900000,0.71,8.5,180,BR-001
LN-009645,APP-009645,4700000,0.79,8.5,240,BR-001
LN-009646,APP-009646,1900000,0.75,10.0,180,BR-001
LN-009647,APP-009647,10900000,0.78,9.25,240,BR-004
LN-009648,APP-009648,1500000,0.65,9.25,180,BR-002
